"No.","Time","Source","Destination","Protocol","Length","Info"
"887","11:50:36.610448","fe80::28:7af2:d11c:bfec","ff02::fb","MDNS","240","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Hayleyâ\200\231s MacBook Air._companion-link._tcp.local"
"888","11:50:36.619176","10.181.26.48","10.181.27.255","UDP","305","54915  >  54915 Len=263"
"889","11:50:36.627496","fe80::1c83:b9ed:429e:cd11","ff02::fb","MDNS","1488","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question TXT Sidneyâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question PTR delaneyâ\200\231s MacBook Air._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro._companion-link._tcp.local PTR iPad._companion-link._tcp.local PTR MacBook Pro\302\240â\200\224 Arina._companion-link._tcp.local PTR Sophiaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Living Room*._companion-link._tcp.local PTR Ashleyâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR iPad (19)._companion-link._tcp.local PTR Jaredâ\200\231s MacBook Air._companion-link._tcp.local PTR Titaaa._companion-link._tcp.local PTR Gisselleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Peterâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Amandaâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR Amyâ\200\231s MacBook Pro._companion-link._tcp.local PTR Sidneyâ\200\231s MacBook Air._companion-link._tcp.local PTR Veronicaâ\200\231s MacBook Air._companion-link._tcp.local PTR Allysonâ\200\231s iPad._companion-link._tcp.local PTR caro 2.0._companion-link._tcp.local PTR Kaylaâ\200\231s MacBook (1569)._companion-link._tcp.local PTR Albertâ\200\231s iMac._companion-link._tcp.local PTR Dylanâ\200\231s MacBook Air._companion-link._tcp.local PTR Erikaâ\200\231s MacBook Air._companion-link._tcp.local PTR Alexâ\200\231s MacBook Air._companion-link._tcp.local PTR KlausMacBookPro._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Ioanna's iPad._companion-link._tcp.local PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local PTR YRJDaLoneWolf._companion-link._tcp.local PTR Lanceâ\200\231s iPad._companion-link._tcp.local PTR Selinâ\200\231s TV._companion-link._tcp.local PTR Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Reis Ehmanâ\200\231s iPad._companion-link._tcp.local PTR Bedroom (2)._companion-link._tcp.local PTR Brettâ\200\231s MacBook Pro._companion-link._tcp.local PTR gabbyâ\200\231s MacBook Air._companion-link._tcp.local PTR Hayleyâ\200\231s MacBook Air._companion-link._tcp.local PTR Naomiâ\200\231s MacBook._companion-link._tcp.local PTR Reisâ\200\231s MacBook Pro._companion-link._tcp.local PTR The squads Apple TV._companion-link._tcp.local PTR Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local OPT"
"890","11:50:36.627496","fe80::1c83:b9ed:429e:cd11","ff02::fb","MDNS","434","Standard query 0x0000 PTR _homekit._tcp.local, ""QM"" question PTR 644F840F-0905-57C4-B0C1-85CE9A8BBC26._homekit._tcp.local PTR C608435C-5128-532A-84A3-42BFA51FF300._homekit._tcp.local PTR 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local PTR D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local PTR 47D154E7-8D63-5144-A7CF-2E54D89CFCDB._homekit._tcp.local PTR 69DA8E26-28E3-5843-9F7D-CA1F2C29CAB9._homekit._tcp.local OPT"
"891","11:50:36.646316","fe80::cd0:51bb:3f52:fe75","ff02::fb","MDNS","237","Standard query response 0x0000 TXT, cache flush NSEC, cache flush emmaâ\200\231s MacBook Pro._companion-link._tcp.local"
"892","11:50:36.668971","fe80::83d:4b9d:c9e2:8d0b","ff02::fb","MDNS","272","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Amyâ\200\231s MacBook Pro._companion-link._tcp.local"
"893","11:50:36.675058","fe80::c8f:d6b6:e71d:7cb0","ff02::fb","MDNS","138","Standard query response 0x0000 PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local"
"894","11:50:36.678798","fe80::c853:228a:5803:b971","ff02::fb","MDNS","94","Standard query 0x0000 AAAA HP5C3027.local, ""QM"" question"
"895","11:50:36.678798","fe80::c853:228a:5803:b971","ff02::fb","MDNS","94","Standard query 0x0000 A HP5C3027.local, ""QM"" question"
"896","11:50:36.732089","fe80::ca:d62e:dfe2:25bd","ff02::fb","MDNS","356","Standard query response 0x0000 TXT, cache flush PTR Gisselleâ\200\231s MacBook Pro._companion-link._tcp.local TXT NSEC, cache flush Gisselleâ\200\231s MacBook Pro._companion-link._tcp.local"
"897","11:50:36.732089","fe80::83e:a257:99bf:a17d","ff02::fb","MDNS","1385","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question TXT Meganâ\200\231s MacBook Pro (2)._companion-link._tcp.local, ""QU"" question TXT Dylanâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT Erikaâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT Alexâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT Ioanna's iPad._companion-link._tcp.local, ""QU"" question TXT Reisâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question PTR Meganâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Allysonâ\200\231s iPad._companion-link._tcp.local PTR Kaylaâ\200\231s MacBook (1569)._companion-link._tcp.local PTR Albertâ\200\231s iMac._companion-link._tcp.local PTR Dylanâ\200\231s MacBook Air._companion-link._tcp.local PTR Mylesâ\200\231 MacBook Pro._companion-link._tcp.local PTR Erikaâ\200\231s MacBook Air._companion-link._tcp.local PTR Alexâ\200\231s MacBook Air._companion-link._tcp.local PTR Anniqueâ\200\231s MacBook Air._companion-link._tcp.local PTR KlausMacBookPro._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Ioanna's iPad._companion-link._tcp.local PTR emmaâ\200\231s MacBook Pro._companion-link._tcp.local PTR YRJDaLoneWolf._companion-link._tcp.local PTR Lanceâ\200\231s iPad._companion-link._tcp.local PTR Selinâ\200\231s TV._companion-link._tcp.local PTR Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Reis Ehmanâ\200\231s iPad._companion-link._tcp.local PTR Brettâ\200\231s MacBook Pro._companion-link._tcp.local PTR Hayleyâ\200\231s MacBook Air._companion-link._tcp.local PTR Naomiâ\200\231s MacBook._companion-link._tcp.local PTR Reisâ\200\231s MacBook Pro._companion-link._tcp.local PTR The squads Apple TV._companion-link._tcp.local PTR Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local PTR 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local PTR D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local PTR 69DA8E26-28E3-5843-9F7D-CA1F2C29CAB9._homekit._tcp.local PTR 70-35-60-63.1 Apple TV (2)._sleep-proxy._udp.local PTR 70-35-60-63.1 941 TV._sleep-proxy._udp.local PTR 70-35-60-63.1 YRJDaLoneWolf._sleep-proxy._udp.local PTR 70-35-60-63.1 Selinâ\200\231s TV._sleep-proxy._udp.local OPT"
"898","11:50:36.732089","fe80::83e:a257:99bf:a17d","ff02::fb","MDNS","159","Standard query 0x0000 TXT Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question OPT"
"899","11:50:36.772874","fe80::46c:fc55:22d4:c421","ff02::fb","MDNS","368","Standard query response 0x0000 PTR iPad._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 50921 iPad.local AAAA, cache flush fe80::46c:fc55:22d4:c421 A, cache flush 10.181.24.225 NSEC, cache flush iPad._companion-link._tcp.local NSEC, cache flush iPad.local"
"900","11:50:36.780154","fe80::8f0:361a:ff38:42f5","ff02::fb","MDNS","216","Standard query response 0x0000 PTR Allexeâ\200\231s MacBook Air._companion-link._tcp.local TXT"
"901","11:50:36.786474","fe80::101a:17bd:4fa6:df1","ff02::fb","MDNS","521","Standard query response 0x0000 PTR 70-35-60-63.1 Titaaa._sleep-proxy._udp.local TXT TXT, cache flush PTR Titaaa._companion-link._tcp.local TXT, cache flush PTR C608435C-5128-532A-84A3-42BFA51FF300._homekit._tcp.local NSEC, cache flush Titaaa._companion-link._tcp.local NSEC, cache flush C608435C-5128-532A-84A3-42BFA51FF300._homekit._tcp.local"
"902","11:50:36.799572","fe80::1897:c793:5a8f:469f","ff02::1:ffbf:a17d","ICMPv6","86","Neighbor Solicitation for fe80::83e:a257:99bf:a17d from c4:b3:01:d2:ad:9d"
"903","11:50:36.800026","fe80::1087:af73:aa3c:fc74","ff02::fb","MDNS","238","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Erikaâ\200\231s MacBook Air._companion-link._tcp.local"
"904","11:50:36.813133","fe80::10f6:a3be:2f18:5823","ff02::fb","MDNS","237","Standard query response 0x0000 PTR delaneyâ\200\231s MacBook Air._companion-link._tcp.local TXT"
"905","11:50:36.824247","fe80::109c:9fe3:4522:1346","ff02::fb","MDNS","1506","Standard query 0x0000 PTR _airport._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR Nicoleâ\200\231s iPhone._rdlink._tcp.local PTR HP Officejet 4630 series [68F260]._uscan._tcp.local PTR HP OfficeJet Pro 6970 [FD6919]._uscan._tcp.local PTR HP ENVY 4520 series [B50ADD]._uscan._tcp.local PTR HP DeskJet 2600 series [74B3A6]._uscan._tcp.local PTR HP ENVY 6000 series [B4D2A0]._uscan._tcp.local PTR HP ENVY 5000 series [D069F0]._uscan._tcp.local PTR HP Atwell._uscan._tcp.local PTR HP ENVY 5000 series [FB572A]._uscan._tcp.local PTR HP OfficeJet Pro 6970 [FD6919]._uscans._tcp.local PTR HP ENVY 4520 series [B50ADD]._uscans._tcp.local PTR HP DeskJet 2600 series [74B3A6]._uscans._tcp.local PTR HP ENVY 6000 series [B4D2A0]._uscans._tcp.local PTR HP ENVY 5000 series [D069F0]._uscans._tcp.local PTR HP Atwell._uscans._tcp.local PTR HP ENVY 5000 series [FB572A]._uscans._tcp.local PTR HP Officejet 4630 series [68F260]._scanner._tcp.local PTR HP OfficeJet Pro 6970 [FD6919]._scanner._tcp.local PTR HP ENVY 4520 series [B50ADD]._scanner._tcp.local PTR HP DeskJet 2600 series [74B3A6]._scanner._tcp.local PTR HP ENVY 6000 series [B4D2A0]._scanner._tcp.local PTR HP ENVY 5000 series [D069F0]._scanner._tcp.local PTR HP Atwell._scanner._tcp.local PTR HP ENVY 5000 series [FB572A]._scanner._tcp.local PTR HP Atwell._ipps._tcp.local PTR HP OfficeJet Pro 6970 [FD6919]._ipps._tcp.local PTR HP ENVY 4520 series [B50ADD]._ipps._tcp.local PTR HP DeskJet 2600 series [74B3A6]._ipps._tcp.local PTR HP ENVY 6000 series [B4D2A0]._ipps._tcp.local PTR HP ENVY 5000 series [D069F0]._ipps._tcp.local PTR HP ENVY 5000 series [FB572A]._ipps._tcp.local OPT"
"906","11:50:36.824247","fe80::109c:9fe3:4522:1346","ff02::fb","MDNS","1196","Standard query 0x0000 PTR _ipp._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR HP Officejet 4630 series [68F260]._ipp._tcp.local PTR HP OfficeJet Pro 6970 [FD6919]._ipp._tcp.local PTR HP ENVY 4520 series [B50ADD]._ipp._tcp.local PTR HP DeskJet 2600 series [74B3A6]._ipp._tcp.local PTR HP ENVY 6000 series [B4D2A0]._ipp._tcp.local PTR HP ENVY 5000 series [D069F0]._ipp._tcp.local PTR HP Atwell._ipp._tcp.local PTR HP ENVY 5000 series [FB572A]._ipp._tcp.local PTR HP Officejet 4630 series [68F260]._pdl-datastream._tcp.local PTR HP Atwell._pdl-datastream._tcp.local PTR HP OfficeJet Pro 6970 [FD6919]._pdl-datastream._tcp.local PTR HP ENVY 4520 series [B50ADD]._pdl-datastream._tcp.local PTR HP DeskJet 2600 series [74B3A6]._pdl-datastream._tcp.local PTR HP ENVY 6000 series [B4D2A0]._pdl-datastream._tcp.local PTR HP ENVY 5000 series [D069F0]._pdl-datastream._tcp.local PTR HP ENVY 5000 series [FB572A]._pdl-datastream._tcp.local PTR 70-35-60-63.1 Titaaa._sleep-proxy._udp.local PTR 70-35-60-63.1 Bedroom (2)._sleep-proxy._udp.local PTR 70-35-60-63.1 Apple TV (2)._sleep-proxy._udp.local PTR 70-35-60-63.1 julianna apple tv._sleep-proxy._udp.local PTR 70-35-60-63.1 YRJDaLoneWolf._sleep-proxy._udp.local PTR 70-35-60-63.1 Nick's Apple TV._sleep-proxy._udp.local PTR 70-35-60-63.1 M.G. Tv._sleep-proxy._udp.local PTR 70-35-60-63.1 Selinâ\200\231s TV._sleep-proxy._udp.local PTR 70-35-60-63.1 gabyTV:)._sleep-proxy._udp.local OPT"
"907","11:50:36.848875","fe80::c5b:6957:f30c:bf0a","ff02::fb","MDNS","240","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local"
"908","11:50:36.872012","fe80::1413:1657:8c2f:f7ef","ff02::fb","MDNS","243","Standard query response 0x0000 PTR Amandaâ\200\231s MacBook Air (2)._companion-link._tcp.local TXT"
"909","11:50:36.881819","fe80::83e:a257:99bf:a17d","ff02::fb","MDNS","188","Standard query 0x0000 TXT Allexeâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT delaneyâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question OPT"
"910","11:50:36.892512","fe80::1003:ef10:facc:c561","ff02::fb","MDNS","238","Standard query response 0x0000 TXT, cache flush NSEC, cache flush gabbyâ\200\231s MacBook Air._companion-link._tcp.local"
"911","11:50:36.930562","fe80::c22:9ae3:a0ee:866f","ff02::fb","MDNS","159","Standard query 0x0000 TXT delaneyâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question OPT"
"912","11:50:36.959629","fe80::83e:a257:99bf:a17d","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"913","11:50:36.976622","fe80::1c9a:509c:d583:18b5","ff02::fb","MDNS","230","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Ioanna's iPad._companion-link._tcp.local"
"914","11:50:36.996923","fe80::71:f9f0:e882:90c8","ff02::fb","MDNS","875","Standard query 0x0000 PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question TXT Sidneyâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT Dylanâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT Reisâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question TXT delaneyâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question PTR D655C080-4398-545C-B468-6A982C6BCBB9._homekit._tcp.local PTR 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local PTR D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local PTR 69DA8E26-28E3-5843-9F7D-CA1F2C29CAB9._homekit._tcp.local PTR C608435C-5128-532A-84A3-42BFA51FF300._homekit._tcp.local PTR 70-35-60-63.1 M.G. Tv._sleep-proxy._udp.local PTR 70-35-60-63.1 Apple TV (2)._sleep-proxy._udp.local PTR 70-35-60-63.1 941 TV._sleep-proxy._udp.local PTR 70-35-60-63.1 YRJDaLoneWolf._sleep-proxy._udp.local PTR 70-35-60-63.1 Selinâ\200\231s TV._sleep-proxy._udp.local PTR 70-35-60-63.1 Titaaa._sleep-proxy._udp.local PTR The squads Apple TV._airplay._tcp.local PTR 28FF3CA2F46B@The squads Apple TV._raop._tcp.local OPT"
"915","11:50:36.996923","fe80::71:f9f0:e882:90c8","ff02::fb","MDNS","1388","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR Amyâ\200\231s MacBook Pro._companion-link._tcp.local PTR Sidneyâ\200\231s MacBook Air._companion-link._tcp.local PTR M.G. Tv._companion-link._tcp.local PTR Meganâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Allysonâ\200\231s iPad._companion-link._tcp.local PTR Kaylaâ\200\231s MacBook (1569)._companion-link._tcp.local PTR Albertâ\200\231s iMac._companion-link._tcp.local PTR iPad (19)._companion-link._tcp.local PTR Dylanâ\200\231s MacBook Air._companion-link._tcp.local PTR Mylesâ\200\231 MacBook Pro._companion-link._tcp.local PTR Erikaâ\200\231s MacBook Air._companion-link._tcp.local PTR Alexâ\200\231s MacBook Air._companion-link._tcp.local PTR Anniqueâ\200\231s MacBook Air._companion-link._tcp.local PTR KlausMacBookPro._companion-link._tcp.local PTR MacBook Pro\302\240â\200\224 Arina._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Ioanna's iPad._companion-link._tcp.local PTR emmaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Ashleyâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR YRJDaLoneWolf._companion-link._tcp.local PTR Lanceâ\200\231s iPad._companion-link._tcp.local PTR Selinâ\200\231s TV._companion-link._tcp.local PTR Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Reis Ehmanâ\200\231s iPad._companion-link._tcp.local PTR Brettâ\200\231s MacBook Pro._companion-link._tcp.local PTR Hayleyâ\200\231s MacBook Air._companion-link._tcp.local PTR Naomiâ\200\231s MacBook._companion-link._tcp.local PTR Reisâ\200\231s MacBook Pro._companion-link._tcp.local PTR The squads Apple TV._companion-link._tcp.local PTR Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local PTR Gisselleâ\200\231s MacBook Pro._companion-link._tcp.local PTR iPad._companion-link._tcp.local PTR Allexeâ\200\231s MacBook Air._companion-link._tcp.local PTR Titaaa._companion-link._tcp.local PTR delaneyâ\200\231s MacBook Air._companion-link._tcp.local PTR Amandaâ\200\231s MacBook Air (2)._companion-link._tcp.local OPT"
"916","11:50:37.033916","fe80::44f:34d6:70df:d24d","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"917","11:50:37.042229","fe80::101a:17bd:4fa6:df1","ff02::1:ff82:90c8","ICMPv6","86","Neighbor Solicitation for fe80::71:f9f0:e882:90c8 from e0:89:7e:82:0e:54"
"918","11:50:37.058627","fe80::9ab8:baff:fe22:ac35","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"919","11:50:37.062004","162.159.136.234","10.181.26.48","TLSv1.2","305","Application Data"
"920","11:50:37.062230","fe80::83e:a257:99bf:a17d","ff02::fb","MDNS","162","Standard query 0x0000 TXT Amandaâ\200\231s MacBook Air (2)._companion-link._tcp.local, ""QU"" question OPT"
"921","11:50:37.070121","fe80::1413:1657:8c2f:f7ef","ff02::fb","MDNS","279","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Amandaâ\200\231s MacBook Air (2)._companion-link._tcp.local"
"922","11:50:37.077627","fe80::9ab8:baff:fe22:ac35","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"923","11:50:37.094783","fe80::661c:aeff:fe64:e1c","ff02::1:ff82:90c8","ICMPv6","86","Neighbor Solicitation for fe80::71:f9f0:e882:90c8 from 64:1c:ae:64:0e:1c"
"924","11:50:37.102920","10.181.26.48","162.159.136.234","TCP","54","2488  >  443 [ACK] Seq=1 Ack=12690 Win=2067 Len=0"
"925","11:50:37.110355","fe80::8f0:361a:ff38:42f5","ff02::fb","MDNS","240","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Allexeâ\200\231s MacBook Air._companion-link._tcp.local"
"926","11:50:37.123868","fe80::84a:5315:7144:d606","ff02::fb","MDNS","237","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Reisâ\200\231s MacBook Pro._companion-link._tcp.local"
"927","11:50:37.148782","fe80::1898:4345:ca50:657d","ff02::fb","MDNS","190","Standard query 0x0000 TXT Peterâ\200\231s MacBook Pro (2)._companion-link._tcp.local, ""QM"" question TXT Sidneyâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question OPT"
"928","11:50:37.148782","fe80::1867:9760:27a7:1791","ff02::fb","MDNS","475","Standard query response 0x0000 PTR Deundreâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 64116 Deundres-MacBook-Air.local AAAA, cache flush fe80::1867:9760:27a7:1791 A, cache flush 10.181.27.119 NSEC, cache flush Deundreâ\200\231s MacBook Air._companion-link._tcp.local NSEC, cache flush Deundres-MacBook-Air.local"
"929","11:50:37.148782","fe80::1898:4345:ca50:657d","ff02::fb","MDNS","382","Standard query response 0x0000 TXT, cache flush PTR _apple-mobdev2._tcp.local PTR b0:70:2d:07:92:86@fe80::b270:2dff:fe07:9286._apple-mobdev2._tcp.local PTR b0:70:2d:07:92:86@fe80::b270:2dff:fe07:9286._apple-mobdev2._tcp.local SRV, cache flush 0 0 32498 Adams-iPhone.local AAAA, cache flush fe80::1898:4345:ca50:657d A, cache flush 10.181.25.81 NSEC, cache flush b0:70:2d:07:92:86@fe80::b270:2dff:fe07:9286._apple-mobdev2._tcp.local NSEC, cache flush Adams-iPhone.local OPT"
